,Time,AQI,weekday,month,day,week
15890,Tue Jan 12 2016 21:40:00 GMT+0000 (UTC),374,2,0,12,1
15891,Tue Jan 12 2016 22:20:00 GMT+0000 (UTC),374,2,0,12,1
15892,Tue Jan 12 2016 22:40:00 GMT+0000 (UTC),363,2,0,12,1
15893,Wed Jan 13 2016 03:40:00 GMT+0000 (UTC),382,3,0,13,1
4619,Tue Jan 12 2016 23:20:00 GMT+0000 (UTC),363,2,0,12,1
5896,Tue Jan 12 2016 22:25:00 GMT+0000 (UTC),363,2,0,12,1
2567,Tue Jan 12 2016 20:25:00 GMT+0000 (UTC),382,2,0,12,1
2568,Wed Jan 13 2016 01:00:00 GMT+0000 (UTC),369,3,0,13,1
11709,Tue Jan 12 2016 16:20:00 GMT+0000 (UTC),446,2,0,12,1
11710,Tue Jan 12 2016 18:25:00 GMT+0000 (UTC),376,2,0,12,1
11711,Tue Jan 12 2016 19:00:00 GMT+0000 (UTC),376,2,0,12,1
11712,Tue Jan 12 2016 19:20:00 GMT+0000 (UTC),376,2,0,12,1
11713,Tue Jan 12 2016 22:00:00 GMT+0000 (UTC),374,2,0,12,1
11714,Wed Jan 13 2016 00:20:00 GMT+0000 (UTC),362,3,0,13,1
11715,Wed Jan 13 2016 07:10:00 GMT+0000 (UTC),408,3,0,13,1
11716,Wed Jan 13 2016 09:55:00 GMT+0000 (UTC),362,3,0,13,1
11717,Wed Jan 13 2016 17:50:00 GMT+0000 (UTC),615,3,0,13,1
11718,Wed Jan 13 2016 19:10:00 GMT+0000 (UTC),414,3,0,13,1
2573,Wed Jan 13 2016 10:55:00 GMT+0000 (UTC),514,3,0,13,1
2572,Wed Jan 13 2016 06:45:00 GMT+0000 (UTC),408,3,0,13,1
2571,Wed Jan 13 2016 05:40:00 GMT+0000 (UTC),366,3,0,13,1
2570,Wed Jan 13 2016 02:20:00 GMT+0000 (UTC),372,3,0,13,1
2569,Wed Jan 13 2016 01:40:00 GMT+0000 (UTC),372,3,0,13,1
15894,Wed Jan 13 2016 16:20:00 GMT+0000 (UTC),673,3,0,13,1
15895,Wed Jan 13 2016 16:50:00 GMT+0000 (UTC),626,3,0,13,1
5905,Wed Jan 13 2016 18:30:00 GMT+0000 (UTC),414,3,0,13,1
13364,Wed Jan 13 2016 16:10:00 GMT+0000 (UTC),673,3,0,13,1
5531,Wed Jan 13 2016 00:40:00 GMT+0000 (UTC),369,3,0,13,1
8781,Wed Jan 13 2016 14:50:00 GMT+0000 (UTC),634,3,0,13,1
5532,Wed Jan 13 2016 01:25:00 GMT+0000 (UTC),372,3,0,13,1
5533,Wed Jan 13 2016 06:40:00 GMT+0000 (UTC),408,3,0,13,1
5534,Wed Jan 13 2016 09:30:00 GMT+0000 (UTC),362,3,0,13,1
8776,Wed Jan 13 2016 00:00:00 GMT+0000 (UTC),362,3,0,13,1
8782,Wed Jan 13 2016 17:10:00 GMT+0000 (UTC),626,3,0,13,1
8775,Tue Jan 12 2016 16:25:00 GMT+0000 (UTC),583,2,0,12,1
8780,Wed Jan 13 2016 13:30:00 GMT+0000 (UTC),608,3,0,13,1
5530,Tue Jan 12 2016 19:25:00 GMT+0000 (UTC),388,2,0,12,1
5529,Tue Jan 12 2016 17:00:00 GMT+0000 (UTC),583,2,0,12,1
8778,Wed Jan 13 2016 01:45:00 GMT+0000 (UTC),372,3,0,13,1
8777,Wed Jan 13 2016 01:20:00 GMT+0000 (UTC),369,3,0,13,1
13363,Wed Jan 13 2016 15:30:00 GMT+0000 (UTC),673,3,0,13,1
8783,Wed Jan 13 2016 19:20:00 GMT+0000 (UTC),414,3,0,13,1
13362,Wed Jan 13 2016 13:50:00 GMT+0000 (UTC),608,3,0,13,1
13361,Wed Jan 13 2016 11:55:00 GMT+0000 (UTC),453,3,0,13,1
13360,Wed Jan 13 2016 02:40:00 GMT+0000 (UTC),388,3,0,13,1
13359,Tue Jan 12 2016 23:00:00 GMT+0000 (UTC),363,2,0,12,1
13358,Tue Jan 12 2016 22:45:00 GMT+0000 (UTC),363,2,0,12,1
8779,Wed Jan 13 2016 08:05:00 GMT+0000 (UTC),362,3,0,13,1
2575,Thu Jan 14 2016 04:55:00 GMT+0000 (UTC),377,4,0,14,2
2574,Thu Jan 14 2016 04:30:00 GMT+0000 (UTC),377,4,0,14,2
15903,Thu Jan 14 2016 12:50:00 GMT+0000 (UTC),366,4,0,14,2
3501,Sat Jan 16 2016 19:55:00 GMT+0000 (UTC),324,6,0,16,2
3500,Sat Jan 16 2016 16:05:00 GMT+0000 (UTC),342,6,0,16,2
3499,Thu Jan 14 2016 20:55:00 GMT+0000 (UTC),377,4,0,14,2
3498,Thu Jan 14 2016 17:30:00 GMT+0000 (UTC),398,4,0,14,2
3497,Thu Jan 14 2016 16:10:00 GMT+0000 (UTC),389,4,0,14,2
3496,Thu Jan 14 2016 14:30:00 GMT+0000 (UTC),382,4,0,14,2
15910,Sat Jan 16 2016 19:50:00 GMT+0000 (UTC),324,6,0,16,2
15909,Sat Jan 16 2016 18:05:00 GMT+0000 (UTC),375,6,0,16,2
7772,Sat Jan 16 2016 16:25:00 GMT+0000 (UTC),342,6,0,16,2
15907,Sat Jan 16 2016 14:50:00 GMT+0000 (UTC),345,6,0,16,2
15904,Thu Jan 14 2016 13:40:00 GMT+0000 (UTC),373,4,0,14,2
15905,Thu Jan 14 2016 16:40:00 GMT+0000 (UTC),401,4,0,14,2
15897,Thu Jan 14 2016 06:55:00 GMT+0000 (UTC),358,4,0,14,2
15898,Thu Jan 14 2016 07:30:00 GMT+0000 (UTC),363,4,0,14,2
15899,Thu Jan 14 2016 08:10:00 GMT+0000 (UTC),363,4,0,14,2
13372,Sat Jan 16 2016 19:25:00 GMT+0000 (UTC),320,6,0,16,2
13371,Sat Jan 16 2016 19:05:00 GMT+0000 (UTC),320,6,0,16,2
15902,Thu Jan 14 2016 12:30:00 GMT+0000 (UTC),366,4,0,14,2
15901,Thu Jan 14 2016 12:10:00 GMT+0000 (UTC),372,4,0,14,2
13370,Sat Jan 16 2016 14:30:00 GMT+0000 (UTC),345,6,0,16,2
13369,Thu Jan 14 2016 21:30:00 GMT+0000 (UTC),386,4,0,14,2
13368,Thu Jan 14 2016 11:55:00 GMT+0000 (UTC),372,4,0,14,2
13367,Thu Jan 14 2016 10:55:00 GMT+0000 (UTC),376,4,0,14,2
13366,Thu Jan 14 2016 07:10:00 GMT+0000 (UTC),358,4,0,14,2
13365,Thu Jan 14 2016 02:00:00 GMT+0000 (UTC),342,4,0,14,2
7767,Thu Jan 14 2016 01:50:00 GMT+0000 (UTC),342,4,0,14,2
7768,Thu Jan 14 2016 03:50:00 GMT+0000 (UTC),357,4,0,14,2
7769,Thu Jan 14 2016 06:25:00 GMT+0000 (UTC),358,4,0,14,2
7770,Thu Jan 14 2016 07:50:00 GMT+0000 (UTC),363,4,0,14,2
7771,Thu Jan 14 2016 21:50:00 GMT+0000 (UTC),386,4,0,14,2
15896,Thu Jan 14 2016 05:25:00 GMT+0000 (UTC),375,4,0,14,2
7773,Sat Jan 16 2016 21:05:00 GMT+0000 (UTC),287,6,0,16,2
15906,Thu Jan 14 2016 21:55:00 GMT+0000 (UTC),303,4,0,14,2
15908,Sat Jan 16 2016 16:55:00 GMT+0000 (UTC),368,6,0,16,2
6355,Thu Jan 14 2016 09:20:00 GMT+0000 (UTC),358,4,0,14,2
15900,Thu Jan 14 2016 08:50:00 GMT+0000 (UTC),358,4,0,14,2
6357,Thu Jan 14 2016 14:10:00 GMT+0000 (UTC),373,4,0,14,2
8785,Thu Jan 14 2016 12:55:00 GMT+0000 (UTC),366,4,0,14,2
8786,Thu Jan 14 2016 15:30:00 GMT+0000 (UTC),389,4,0,14,2
8787,Thu Jan 14 2016 17:10:00 GMT+0000 (UTC),401,4,0,14,2
8788,Thu Jan 14 2016 18:30:00 GMT+0000 (UTC),398,4,0,14,2
8789,Thu Jan 14 2016 19:55:00 GMT+0000 (UTC),398,4,0,14,2
4626,Thu Jan 14 2016 02:30:00 GMT+0000 (UTC),334,4,0,14,2
4627,Thu Jan 14 2016 13:00:00 GMT+0000 (UTC),366,4,0,14,2
4628,Sat Jan 16 2016 16:50:00 GMT+0000 (UTC),368,6,0,16,2
4629,Sat Jan 16 2016 20:25:00 GMT+0000 (UTC),324,6,0,16,2
4630,Sat Jan 16 2016 20:35:00 GMT+0000 (UTC),287,6,0,16,2
6356,Thu Jan 14 2016 09:50:00 GMT+0000 (UTC),388,4,0,14,2
945,Sat Jan 16 2016 17:50:00 GMT+0000 (UTC),375,6,0,16,2
944,Sat Jan 16 2016 17:25:00 GMT+0000 (UTC),368,6,0,16,2
943,Sat Jan 16 2016 13:05:00 GMT+0000 (UTC),312,6,0,16,2
942,Sat Jan 16 2016 12:50:00 GMT+0000 (UTC),312,6,0,16,2
941,Thu Jan 14 2016 20:10:00 GMT+0000 (UTC),398,4,0,14,2
940,Thu Jan 14 2016 15:55:00 GMT+0000 (UTC),389,4,0,14,2
939,Thu Jan 14 2016 14:45:00 GMT+0000 (UTC),382,4,0,14,2
938,Thu Jan 14 2016 09:10:00 GMT+0000 (UTC),358,4,0,14,2
8784,Thu Jan 14 2016 02:55:00 GMT+0000 (UTC),334,4,0,14,2
8790,Sat Jan 16 2016 21:50:00 GMT+0000 (UTC),304,6,0,16,2
5535,Thu Jan 14 2016 03:10:00 GMT+0000 (UTC),334,4,0,14,2
5536,Thu Jan 14 2016 03:30:00 GMT+0000 (UTC),357,4,0,14,2
11719,Thu Jan 14 2016 01:55:00 GMT+0000 (UTC),342,4,0,14,2
11720,Thu Jan 14 2016 02:50:00 GMT+0000 (UTC),334,4,0,14,2
11721,Thu Jan 14 2016 11:50:00 GMT+0000 (UTC),372,4,0,14,2
11722,Thu Jan 14 2016 15:10:00 GMT+0000 (UTC),382,4,0,14,2
11723,Thu Jan 14 2016 18:10:00 GMT+0000 (UTC),398,4,0,14,2
11724,Sat Jan 16 2016 15:50:00 GMT+0000 (UTC),342,6,0,16,2
11725,Sat Jan 16 2016 21:25:00 GMT+0000 (UTC),287,6,0,16,2
5907,Thu Jan 14 2016 05:10:00 GMT+0000 (UTC),377,4,0,14,2
5908,Thu Jan 14 2016 15:50:00 GMT+0000 (UTC),389,4,0,14,2
937,Thu Jan 14 2016 04:50:00 GMT+0000 (UTC),377,4,0,14,2
5909,Thu Jan 14 2016 19:30:00 GMT+0000 (UTC),398,4,0,14,2
5545,Sat Jan 16 2016 22:05:00 GMT+0000 (UTC),304,6,0,16,2
5544,Sat Jan 16 2016 13:50:00 GMT+0000 (UTC),334,6,0,16,2
5543,Sat Jan 16 2016 13:20:00 GMT+0000 (UTC),312,6,0,16,2
5542,Thu Jan 14 2016 19:10:00 GMT+0000 (UTC),398,4,0,14,2
5541,Thu Jan 14 2016 17:50:00 GMT+0000 (UTC),398,4,0,14,2
5540,Thu Jan 14 2016 08:30:00 GMT+0000 (UTC),358,4,0,14,2
5539,Thu Jan 14 2016 06:10:00 GMT+0000 (UTC),375,4,0,14,2
5538,Thu Jan 14 2016 05:40:00 GMT+0000 (UTC),375,4,0,14,2
5537,Thu Jan 14 2016 03:55:00 GMT+0000 (UTC),357,4,0,14,2
5910,Sat Jan 16 2016 12:25:00 GMT+0000 (UTC),303,6,0,16,2
74,Thu Jan 14 2016 07:55:00 GMT+0000 (UTC),363,4,0,14,2
946,Sat Jan 16 2016 18:25:00 GMT+0000 (UTC),375,6,0,16,2
76,Thu Jan 14 2016 18:55:00 GMT+0000 (UTC),398,4,0,14,2
6358,Thu Jan 14 2016 21:10:00 GMT+0000 (UTC),377,4,0,14,2
6782,Sat Jan 16 2016 15:25:00 GMT+0000 (UTC),345,6,0,16,2
12130,Thu Jan 14 2016 19:50:00 GMT+0000 (UTC),398,4,0,14,2
12129,Thu Jan 14 2016 18:50:00 GMT+0000 (UTC),398,4,0,14,2
12128,Thu Jan 14 2016 17:55:00 GMT+0000 (UTC),398,4,0,14,2
12127,Thu Jan 14 2016 17:20:00 GMT+0000 (UTC),398,4,0,14,2
75,Thu Jan 14 2016 10:30:00 GMT+0000 (UTC),376,4,0,14,2
12126,Thu Jan 14 2016 10:10:00 GMT+0000 (UTC),388,4,0,14,2
6781,Sat Jan 16 2016 15:10:00 GMT+0000 (UTC),345,6,0,16,2
6780,Thu Jan 14 2016 20:50:00 GMT+0000 (UTC),377,4,0,14,2
6779,Thu Jan 14 2016 16:30:00 GMT+0000 (UTC),401,4,0,14,2
6778,Thu Jan 14 2016 14:40:00 GMT+0000 (UTC),382,4,0,14,2
6777,Thu Jan 14 2016 13:30:00 GMT+0000 (UTC),373,4,0,14,2
6776,Thu Jan 14 2016 11:30:00 GMT+0000 (UTC),372,4,0,14,2
6775,Thu Jan 14 2016 11:10:00 GMT+0000 (UTC),376,4,0,14,2
2577,Thu Jan 14 2016 09:55:00 GMT+0000 (UTC),388,4,0,14,2
6773,Thu Jan 14 2016 05:20:00 GMT+0000 (UTC),377,4,0,14,2
80,Sat Jan 16 2016 22:25:00 GMT+0000 (UTC),304,6,0,16,2
79,Sat Jan 16 2016 13:55:00 GMT+0000 (UTC),345,6,0,16,2
78,Thu Jan 14 2016 20:25:00 GMT+0000 (UTC),377,4,0,14,2
2576,Thu Jan 14 2016 06:50:00 GMT+0000 (UTC),358,4,0,14,2
6772,Thu Jan 14 2016 04:10:00 GMT+0000 (UTC),357,4,0,14,2
6774,Thu Jan 14 2016 10:50:00 GMT+0000 (UTC),376,4,0,14,2
77,Thu Jan 14 2016 20:20:00 GMT+0000 (UTC),398,4,0,14,2
11726,Sun Jan 24 2016 19:55:00 GMT+0000 (UTC),383,0,0,24,3
6783,Sun Jan 24 2016 14:55:00 GMT+0000 (UTC),419,0,0,24,3
6784,Fri Feb 05 2016 16:20:00 GMT+0000 (UTC),588,5,1,05,4
5549,Sat Feb 06 2016 09:20:00 GMT+0000 (UTC),263,6,1,06,4
5550,Sat Feb 06 2016 23:55:00 GMT+0000 (UTC),345,6,1,06,4
5913,Sat Feb 06 2016 23:15:00 GMT+0000 (UTC),373,6,1,06,4
5912,Sat Feb 06 2016 21:20:00 GMT+0000 (UTC),362,6,1,06,4
5911,Fri Feb 05 2016 18:55:00 GMT+0000 (UTC),588,5,1,05,4
6789,Sat Feb 06 2016 22:15:00 GMT+0000 (UTC),356,6,1,06,4
6788,Sat Feb 06 2016 20:40:00 GMT+0000 (UTC),362,6,1,06,4
11730,Sat Feb 06 2016 08:55:00 GMT+0000 (UTC),284,6,1,06,4
11729,Fri Feb 05 2016 20:35:00 GMT+0000 (UTC),464,5,1,05,4
5548,Sat Feb 06 2016 06:55:00 GMT+0000 (UTC),303,6,1,06,4
11727,Fri Feb 05 2016 14:55:00 GMT+0000 (UTC),590,5,1,05,4
6787,Sat Feb 06 2016 08:20:00 GMT+0000 (UTC),302,6,1,06,4
6786,Sat Feb 06 2016 08:00:00 GMT+0000 (UTC),303,6,1,06,4
6785,Fri Feb 05 2016 19:35:00 GMT+0000 (UTC),588,5,1,05,4
11728,Fri Feb 05 2016 20:20:00 GMT+0000 (UTC),588,5,1,05,4
5546,Fri Feb 05 2016 15:35:00 GMT+0000 (UTC),588,5,1,05,4
81,Fri Feb 05 2016 19:55:00 GMT+0000 (UTC),588,5,1,05,4
6360,Sat Feb 06 2016 08:40:00 GMT+0000 (UTC),303,6,1,06,4
6359,Sat Feb 06 2016 08:35:00 GMT+0000 (UTC),303,6,1,06,4
7774,Fri Feb 05 2016 17:00:00 GMT+0000 (UTC),588,5,1,05,4
7775,Fri Feb 05 2016 17:35:00 GMT+0000 (UTC),588,5,1,05,4
7776,Sat Feb 06 2016 22:35:00 GMT+0000 (UTC),373,6,1,06,4
7777,Sat Feb 06 2016 22:55:00 GMT+0000 (UTC),373,6,1,06,4
948,Sat Feb 06 2016 07:35:00 GMT+0000 (UTC),304,6,1,06,4
947,Sat Feb 06 2016 07:15:00 GMT+0000 (UTC),304,6,1,06,4
84,Sat Feb 06 2016 20:10:00 GMT+0000 (UTC),401,6,1,06,4
15911,Sat Feb 06 2016 21:55:00 GMT+0000 (UTC),356,6,1,06,4
15912,Sat Feb 06 2016 23:30:00 GMT+0000 (UTC),345,6,1,06,4
3507,Sat Feb 06 2016 19:55:00 GMT+0000 (UTC),401,6,1,06,4
3505,Sat Feb 06 2016 09:30:00 GMT+0000 (UTC),282,6,1,06,4
83,Sat Feb 06 2016 19:15:00 GMT+0000 (UTC),410,6,1,06,4
3503,Fri Feb 05 2016 17:20:00 GMT+0000 (UTC),588,5,1,05,4
3502,Fri Feb 05 2016 16:35:00 GMT+0000 (UTC),588,5,1,05,4
13373,Fri Feb 05 2016 15:55:00 GMT+0000 (UTC),588,5,1,05,4
13374,Fri Feb 05 2016 18:20:00 GMT+0000 (UTC),588,5,1,05,4
13375,Fri Feb 05 2016 20:00:00 GMT+0000 (UTC),588,5,1,05,4
13376,Sat Feb 06 2016 18:35:00 GMT+0000 (UTC),410,6,1,06,4
82,Sat Feb 06 2016 18:55:00 GMT+0000 (UTC),410,6,1,06,4
5547,Fri Feb 05 2016 18:35:00 GMT+0000 (UTC),588,5,1,05,4
3504,Sat Feb 06 2016 06:35:00 GMT+0000 (UTC),303,6,1,06,4
3506,Sat Feb 06 2016 18:20:00 GMT+0000 (UTC),438,6,1,06,4
2578,Sat Feb 06 2016 19:35:00 GMT+0000 (UTC),401,6,1,06,4
8793,Sat Feb 06 2016 20:55:00 GMT+0000 (UTC),362,6,1,06,4
8792,Fri Feb 05 2016 20:50:00 GMT+0000 (UTC),464,5,1,05,4
8791,Fri Feb 05 2016 19:20:00 GMT+0000 (UTC),588,5,1,05,4
12131,Fri Feb 05 2016 15:20:00 GMT+0000 (UTC),590,5,1,05,4
2579,Sat Feb 06 2016 21:35:00 GMT+0000 (UTC),356,6,1,06,4
4631,Fri Feb 05 2016 17:55:00 GMT+0000 (UTC),588,5,1,05,4
6387,Sat Feb 13 2016 07:00:00 GMT+0000 (UTC),328,6,1,13,5
966,Wed Feb 10 2016 13:20:00 GMT+0000 (UTC),561,3,1,10,5
967,Wed Feb 10 2016 17:00:00 GMT+0000 (UTC),493,3,1,10,5
968,Wed Feb 10 2016 18:40:00 GMT+0000 (UTC),368,3,1,10,5
969,Wed Feb 10 2016 19:40:00 GMT+0000 (UTC),385,3,1,10,5
970,Thu Feb 11 2016 13:00:00 GMT+0000 (UTC),234,4,1,11,5
971,Thu Feb 11 2016 22:00:00 GMT+0000 (UTC),297,4,1,11,5
965,Wed Feb 10 2016 13:00:00 GMT+0000 (UTC),561,3,1,10,5
972,Fri Feb 12 2016 03:40:00 GMT+0000 (UTC),671,5,1,12,5
974,Fri Feb 12 2016 17:40:00 GMT+0000 (UTC),341,5,1,12,5
975,Fri Feb 12 2016 18:40:00 GMT+0000 (UTC),318,5,1,12,5
976,Fri Feb 12 2016 21:00:00 GMT+0000 (UTC),311,5,1,12,5
977,Sat Feb 13 2016 13:00:00 GMT+0000 (UTC),133,6,1,13,5
978,Sat Feb 13 2016 14:40:00 GMT+0000 (UTC),138,6,1,13,5
979,Sat Feb 13 2016 15:00:00 GMT+0000 (UTC),138,6,1,13,5
973,Fri Feb 12 2016 16:25:00 GMT+0000 (UTC),376,5,1,12,5
4632,Sun Feb 07 2016 04:55:00 GMT+0000 (UTC),367,0,1,07,5
964,Wed Feb 10 2016 07:00:00 GMT+0000 (UTC),380,3,1,10,5
962,Tue Feb 09 2016 22:20:00 GMT+0000 (UTC),398,2,1,09,5
4640,Tue Feb 09 2016 01:00:00 GMT+0000 (UTC),417,2,1,09,5
949,Sun Feb 07 2016 07:55:00 GMT+0000 (UTC),336,0,1,07,5
950,Sun Feb 07 2016 10:35:00 GMT+0000 (UTC),312,0,1,07,5
951,Sun Feb 07 2016 22:40:00 GMT+0000 (UTC),270,0,1,07,5
952,Sun Feb 07 2016 23:35:00 GMT+0000 (UTC),324,0,1,07,5
953,Mon Feb 08 2016 00:00:00 GMT+0000 (UTC),324,1,1,08,5
963,Wed Feb 10 2016 03:40:00 GMT+0000 (UTC),615,3,1,10,5
954,Mon Feb 08 2016 01:55:00 GMT+0000 (UTC),387,1,1,08,5
956,Mon Feb 08 2016 18:50:00 GMT+0000 (UTC),399,1,1,08,5
957,Tue Feb 09 2016 00:20:00 GMT+0000 (UTC),355,2,1,09,5
958,Tue Feb 09 2016 05:15:00 GMT+0000 (UTC),358,2,1,09,5
959,Tue Feb 09 2016 06:20:00 GMT+0000 (UTC),459,2,1,09,5
960,Tue Feb 09 2016 19:20:00 GMT+0000 (UTC),415,2,1,09,5
961,Tue Feb 09 2016 22:00:00 GMT+0000 (UTC),398,2,1,09,5
955,Mon Feb 08 2016 09:35:00 GMT+0000 (UTC),183,1,1,08,5
4637,Mon Feb 08 2016 12:20:00 GMT+0000 (UTC),185,1,1,08,5
4633,Sun Feb 07 2016 13:40:00 GMT+0000 (UTC),318,0,1,07,5
980,Sat Feb 13 2016 15:25:00 GMT+0000 (UTC),135,6,1,13,5
6374,Thu Feb 11 2016 15:00:00 GMT+0000 (UTC),671,4,1,11,5
6375,Thu Feb 11 2016 15:40:00 GMT+0000 (UTC),671,4,1,11,5
6376,Thu Feb 11 2016 16:20:00 GMT+0000 (UTC),671,4,1,11,5
6377,Thu Feb 11 2016 23:40:00 GMT+0000 (UTC),226,4,1,11,5
6378,Fri Feb 12 2016 04:40:00 GMT+0000 (UTC),563,5,1,12,5
6379,Fri Feb 12 2016 05:00:00 GMT+0000 (UTC),563,5,1,12,5
6373,Thu Feb 11 2016 13:40:00 GMT+0000 (UTC),758,4,1,11,5
6380,Fri Feb 12 2016 06:20:00 GMT+0000 (UTC),438,5,1,12,5
4636,Mon Feb 08 2016 01:20:00 GMT+0000 (UTC),359,1,1,08,5
6382,Fri Feb 12 2016 15:20:00 GMT+0000 (UTC),410,5,1,12,5
6383,Fri Feb 12 2016 19:40:00 GMT+0000 (UTC),334,5,1,12,5
6384,Fri Feb 12 2016 20:00:00 GMT+0000 (UTC),334,5,1,12,5
6385,Sat Feb 13 2016 02:40:00 GMT+0000 (UTC),304,6,1,13,5
6386,Sat Feb 13 2016 04:20:00 GMT+0000 (UTC),302,6,1,13,5
6381,Fri Feb 12 2016 10:00:00 GMT+0000 (UTC),297,5,1,12,5
4634,Sun Feb 07 2016 20:20:00 GMT+0000 (UTC),311,0,1,07,5
6372,Wed Feb 10 2016 04:00:00 GMT+0000 (UTC),615,3,1,10,5
6370,Tue Feb 09 2016 15:20:00 GMT+0000 (UTC),453,2,1,09,5
981,Sat Feb 13 2016 18:40:00 GMT+0000 (UTC),210,6,1,13,5
4641,Tue Feb 09 2016 12:00:00 GMT+0000 (UTC),190,2,1,09,5
4639,Mon Feb 08 2016 16:50:00 GMT+0000 (UTC),356,1,1,08,5
4638,Mon Feb 08 2016 14:00:00 GMT+0000 (UTC),170,1,1,08,5
6361,Sun Feb 07 2016 05:20:00 GMT+0000 (UTC),367,0,1,07,5
6362,Sun Feb 07 2016 07:35:00 GMT+0000 (UTC),336,0,1,07,5
6371,Tue Feb 09 2016 18:00:00 GMT+0000 (UTC),392,2,1,09,5
6363,Sun Feb 07 2016 11:35:00 GMT+0000 (UTC),313,0,1,07,5
6365,Mon Feb 08 2016 02:15:00 GMT+0000 (UTC),387,1,1,08,5
6366,Mon Feb 08 2016 12:40:00 GMT+0000 (UTC),167,1,1,08,5
6367,Mon Feb 08 2016 15:40:00 GMT+0000 (UTC),334,1,1,08,5
6368,Mon Feb 08 2016 18:20:00 GMT+0000 (UTC),359,1,1,08,5
6369,Tue Feb 09 2016 05:40:00 GMT+0000 (UTC),459,2,1,09,5
4635,Mon Feb 08 2016 00:55:00 GMT+0000 (UTC),359,1,1,08,5
6364,Sun Feb 07 2016 15:55:00 GMT+0000 (UTC),311,0,1,07,5
982,Sat Feb 13 2016 23:40:00 GMT+0000 (UTC),332,6,1,13,5
4643,Wed Feb 10 2016 16:20:00 GMT+0000 (UTC),525,3,1,10,5
4644,Wed Feb 10 2016 19:20:00 GMT+0000 (UTC),368,3,1,10,5
12136,Mon Feb 08 2016 05:35:00 GMT+0000 (UTC),253,1,1,08,5
12135,Mon Feb 08 2016 02:35:00 GMT+0000 (UTC),337,1,1,08,5
12134,Sun Feb 07 2016 16:20:00 GMT+0000 (UTC),311,0,1,07,5
12133,Sun Feb 07 2016 09:35:00 GMT+0000 (UTC),322,0,1,07,5
12132,Sun Feb 07 2016 09:15:00 GMT+0000 (UTC),290,0,1,07,5
107,Wed Feb 10 2016 00:40:00 GMT+0000 (UTC),414,3,1,10,5
106,Tue Feb 09 2016 19:25:00 GMT+0000 (UTC),411,2,1,09,5
105,Tue Feb 09 2016 13:40:00 GMT+0000 (UTC),307,2,1,09,5
104,Tue Feb 09 2016 12:40:00 GMT+0000 (UTC),247,2,1,09,5
103,Tue Feb 09 2016 04:20:00 GMT+0000 (UTC),390,2,1,09,5
102,Tue Feb 09 2016 03:00:00 GMT+0000 (UTC),466,2,1,09,5
101,Tue Feb 09 2016 00:00:00 GMT+0000 (UTC),355,2,1,09,5
100,Mon Feb 08 2016 21:40:00 GMT+0000 (UTC),363,1,1,08,5
99,Mon Feb 08 2016 15:20:00 GMT+0000 (UTC),240,1,1,08,5
98,Mon Feb 08 2016 12:45:00 GMT+0000 (UTC),167,1,1,08,5
12137,Mon Feb 08 2016 06:40:00 GMT+0000 (UTC),133,1,1,08,5
97,Mon Feb 08 2016 11:15:00 GMT+0000 (UTC),164,1,1,08,5
12138,Mon Feb 08 2016 07:00:00 GMT+0000 (UTC),140,1,1,08,5
6791,Sun Feb 07 2016 10:40:00 GMT+0000 (UTC),312,0,1,07,5
6806,Wed Feb 10 2016 05:20:00 GMT+0000 (UTC),610,3,1,10,5
6805,Wed Feb 10 2016 02:00:00 GMT+0000 (UTC),459,3,1,10,5
6804,Tue Feb 09 2016 10:20:00 GMT+0000 (UTC),277,2,1,09,5
6803,Tue Feb 09 2016 07:20:00 GMT+0000 (UTC),207,2,1,09,5
6802,Tue Feb 09 2016 05:00:00 GMT+0000 (UTC),358,2,1,09,5
6801,Tue Feb 09 2016 03:40:00 GMT+0000 (UTC),390,2,1,09,5
6800,Mon Feb 08 2016 23:00:00 GMT+0000 (UTC),347,1,1,08,5
6799,Mon Feb 08 2016 20:20:00 GMT+0000 (UTC),421,1,1,08,5
6798,Mon Feb 08 2016 15:00:00 GMT+0000 (UTC),240,1,1,08,5
6797,Mon Feb 08 2016 10:20:00 GMT+0000 (UTC),190,1,1,08,5
6796,Mon Feb 08 2016 07:20:00 GMT+0000 (UTC),166,1,1,08,5
6795,Mon Feb 08 2016 04:40:00 GMT+0000 (UTC),362,1,1,08,5
6794,Sun Feb 07 2016 21:55:00 GMT+0000 (UTC),253,0,1,07,5
6793,Sun Feb 07 2016 18:20:00 GMT+0000 (UTC),263,0,1,07,5
6792,Sun Feb 07 2016 14:55:00 GMT+0000 (UTC),313,0,1,07,5
6790,Sun Feb 07 2016 04:35:00 GMT+0000 (UTC),367,0,1,07,5
96,Mon Feb 08 2016 10:40:00 GMT+0000 (UTC),184,1,1,08,5
95,Mon Feb 08 2016 08:20:00 GMT+0000 (UTC),196,1,1,08,5
94,Mon Feb 08 2016 07:25:00 GMT+0000 (UTC),166,1,1,08,5
2581,Sun Feb 07 2016 12:55:00 GMT+0000 (UTC),237,0,1,07,5
2582,Sun Feb 07 2016 19:20:00 GMT+0000 (UTC),237,0,1,07,5
2583,Mon Feb 08 2016 01:35:00 GMT+0000 (UTC),387,1,1,08,5
2585,Mon Feb 08 2016 15:45:00 GMT+0000 (UTC),334,1,1,08,5
4655,Sat Feb 13 2016 21:20:00 GMT+0000 (UTC),345,6,1,13,5
